"ICE","2072MI","1/1MW 11:50 AM - 01:20 PM","359"
"ICE","2072MI","1/1T 01:30 PM - 03:30 PM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","2073DAKP","0/0TR 11:50 AM - 01:20 PMFUB-104"
"ICE","2073DAKP","0/0R 01:30 PM - 03:30 PM","215 (General Purpose Programming "
"Lab)"
"ICE","2074ATIQ","0/0MW 01:30 PM - 03:00 PMAB","2-301"
"ICE","2074ATIQ","0/0T 01:30 PM - 03:30 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2075PC","5/5M 04:50 PM - 06:50 PM","637 (Database Lab)"
"ICE","2075ATIQ","5/5ST 04:50 PM - 06:20 PM","358"
"ICE","2076MYMA","1/5S 03:10 PM - 04:40 PM","529 (C. Lab-1)"
"ICE","2076MYMA","1/5R 03:10 PM - 04:10 PMFUB-803"
"ICE","2077MYMA","0/5W 01:30 PM - 03:30 PM","434 (Big Data Analytics Lab)"
"ICE","2077MYMA","0/5R 04:50 PM - 06:20 PMAB","1-101"
"ICE","2077MYMA","0/5T 04:50 PM - 06:20 PMAB","1-201"
"ICE","2078AASR","3/5S 10:10 AM - 12:10 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2078AASR","3/5TR 10:10 AM - 11:40 AMAB","2-402"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2079MMLI","5/5M 04:50 PM - 06:50 PM","450 (Networking Lab)"
"ICE","2079MMLI","5/5MW 01:30 PM - 03:00 PMAB","2-201"
"ICE","20710MMLI","5/5W 04:50 PM - 06:50 PM","434 (Big Data Analytics Lab)"
"ICE","20710MMLI","5/5MW 03:10 PM - 04:40 PMAB","2-301"
"ICE","20711PC","0/0MW 01:30 PM - 03:00 PMAB","2-402"
"ICE","20711PC","0/0S 04:50 PM - 06:50 PM","630 (Software Engineering Lab)"
"ICE","20712RIFAT","0/0S 10:10 AM - 12:10 PM","227 (Competitive Programming Lab)"
"ICE","20712RIFAT","0/0SR 03:10 PM - 04:40 PMAB","3-301"
"ICE","20713TBA","0/0R 08:30 AM - 10:00 AMAB","2-602"
"ICE","20713TBA","0/0R 10:10 AM - 12:10 PM","638 (Artificial Intelligence Lab)"
"ICE","20713TBA","0/0S 08:30 AM - 10:00 AMAB","2-502"
"ICE","2131MHR","5/5M 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","2131MHR","5/5MW 10:10 AM - 11:40 AMFUB-603"
"ICE","2132MHR","5/5MW 11:50 AM - 01:20 PMAB","2-301"
"ICE","2132MHR","5/5W 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","2133SJ","5/5ST 10:10 AM - 11:40 AMFUB-203"
"ICE","2133SJ","5/5R 10:10 AM - 12:10 PM","547 (Electronics Lab)"
"ICE","2134SJ","5/5M 10:10 AM - 12:10 PM","547 (Electronics Lab)"
"ICE","2134SJ","5/5ST 11:50 AM - 01:20 PMFUB-401"
"ICE","2135RDA","0/0SR 01:30 PM - 03:00 PMAB","2-601"
"ICE","2135RDA","0/0W 10:10 AM - 12:10 PM","547 (Electronics Lab)"
"ICE","2136RDA","0/0MW 03:10 PM - 04:40 PMAB","2-501"
"ICE","2136RDA","0/0T 01:30 PM - 03:30 PM","548 (Electrical Circuit Lab)"
"ICE","2137SHK","0/0W 04:50 PM - 06:50 PM","548 (Electrical Circuit Lab)"
"ICE","2137SHK","0/0MW 03:10 PM - 04:40 PMAB","2-502"
"ICE","2138PMSR","0/5ST 03:10 PM - 04:40 PMFUB-401"
"ICE","2138MKN","0/5W 01:30 PM - 03:30 PM","449 (Telecommunication and Circuit "
"Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2139KOUSHIK","2/5M 01:30 PM - 03:30 PM","547 (Electronics Lab)"
"ICE","2139PMSR","2/5ST 04:50 PM - 06:20 PM","212"
"ICE","21310SJA","0/0R 01:30 PM - 03:00 PMAB","1-401"
"ICE","21310SJA","0/0T 01:30 PM - 03:00 PMAB","1-901"
"ICE","21310SJA","0/0S 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","21311SJA","0/0T 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","21311SJA","0/0R 03:10 PM - 04:10 PMAB","1-201"
"ICE","21311SJA","0/0T 03:10 PM - 04:40 PMAB","1-902"
"ICE","21312TBA","0/0S 08:30 AM - 10:00 AMAB","2-302"
"ICE","21312TBA","0/0R 08:30 AM - 10:00 AMAB","2-501"
"ICE","21312TBA","0/0T 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","21313TBA","0/0T 01:30 PM - 03:30 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","21313TBA","0/0S 03:10 PM - 04:40 PM","354 (Lecture Gallery)"
"ICE","21313TBA","0/0R 03:10 PM - 04:40 PMFUB-104"
"ICE","2161IMRAN","15/40MW 11:50 AM - 01:20 PMAB","1-402"
"ICE","2171ALI","0/0MW 10:10 AM - 11:40 AM","372"
"ICE","2171ALI","0/0S 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","2172ALI","0/0MW 11:50 AM - 01:20 PM","372"
"ICE","2172ALI","0/0R 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","2173DZIM","0/0SR 01:30 PM - 03:00 PMAB","1-701"
"ICE","2173DZIM","0/0W 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","2174MKN","0/0M 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","2174MKN","0/0ST 01:30 PM - 03:00 PMAB","2-502"
"ICE","2175SHK","5/5MW 11:50 AM - 01:20 PMAB","2-502"
"ICE","2175SHK","5/5S 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","2176NISHAT","5/5T 03:10 PM - 04:40 PMAB","2-402"
"ICE","2176NISHAT","5/5W 01:30 PM - 03:30 PM","634 (Digital System Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2176NISHAT","5/5R 03:10 PM - 04:40 PMAB","2-402"
"ICE","2177NISHAT","5/5M 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","2177NISHAT","5/5S 10:10 AM - 11:40 AMAB","2-502"
"ICE","2177NISHAT","5/5R 10:10 AM - 11:40 AMAB","2-302"
"ICE","2178AUR","1/5R 04:50 PM - 06:20 PMAB","1-201"
"ICE","2178AUR","1/5T 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","2178AUR","1/5S 04:50 PM - 06:20 PMAB","1-901"
"ICE","2179KOUSHIK","1/5MW 04:50 PM - 06:20 PMAB","2-201"
"ICE","2179KOUSHIK","1/5T 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","21710KOUSHIK","3/5ST 04:50 PM - 06:20 PMAB","1-401"
"ICE","21710KOUSHIK","3/5R 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","2451DTBI","5/5S 10:10 AM - 01:10 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","2451DTBI","5/5R 11:50 AM - 01:20 PM","358"
"ICE","2451DTBI","5/5T 11:50 AM - 01:20 PMAB","2-501"
"ICE","2452DTS","5/5S 08:30 AM - 10:00 AM","338"
"ICE","2452DTS","5/5R 08:30 AM - 10:00 AM","225"
"ICE","2452DTS","5/5W 01:30 PM - 04:30 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","2453DTS","0/0R 01:30 PM - 03:00 PM","372"
"ICE","2453DTS","0/0T 01:30 PM - 03:00 PMFUB-403"
"ICE","2453DTS","0/0W 04:50 PM - 07:50 PM","437 (Cyber Security Lab)"
"ICE","2454DHMAI","5/5ST 01:30 PM - 03:00 PMAB","2-501"
"ICE","2454DHMAI","5/5R 04:50 PM - 07:50 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2455DHMAI","0/0TR 03:10 PM - 04:40 PMFUB-501"
"ICE","2455DHMAI","0/0W 04:50 PM - 07:50 PM","630 (Software Engineering Lab)"
"ICE","2456TBA","0/0ST 08:30 AM - 10:00 AMThesis"
"ICE","2456TBA","0/0R 08:00 AM - 10:00 AMThesis"
"ICE","2457TTB","0/0MW 08:30 AM - 10:00 AMAB","2-402"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2457TTB","0/0S 01:30 PM - 04:30 PM","638 (Artificial Intelligence Lab)"
"ICE","2458RABEA","3/5MW 10:10 AM - 11:40 AMAB","2-702"
"ICE","2458RABEA","3/5T 01:30 PM - 04:30 PM","227 (Competitive Programming Lab)"
"ICE","2459RABEA","3/5M 01:30 PM - 04:30 PM","227 (Competitive Programming Lab)"
"ICE","2459RABEA","3/5MW 08:30 AM - 10:00 AMAB","2-702"
"ICE","24510TBA","0/0TR 10:10 AM - 11:40 AMAB","2-502"
"ICE","24510TBA","0/0S 08:00 AM - 11:00 AM","437 (Cyber Security Lab)"
"ICE","24511TBA","0/0MW 01:30 PM - 03:00 PMAB","2-302"
"ICE","24511TTB","0/0W 04:50 PM - 07:50 PM","530 (C. Lab-2)"
"ICE","24512TBA","0/0T 04:50 PM - 06:20 PMAB","1-701"
"ICE","24512TBA","0/0R 04:50 PM - 06:20 PMFUB-802"
"ICE","24512TBA","0/0R 08:00 AM - 11:00 AM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","2751DSHR","0/0ST 08:30 AM - 10:00 AM","226"
"ICE","2751MOON","0/0R 08:00 AM - 10:00 AM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","2752NYA","0/0MW 10:10 AM - 11:40 AM","217"
"ICE","2752KRI","0/0T 04:50 PM - 06:50 PM","637 (Database Lab)"
"ICE","2753KRI","0/0M 08:00 AM - 10:00 AM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","2753KRI","0/0S 04:50 PM - 06:20 PMAB","2-501"
"ICE","2753KRI","0/0R 04:50 PM - 06:20 PM","217"
"ICE","2754MOON","4/5W 04:50 PM - 06:50 PM","227 (Competitive Programming Lab)"
"ICE","2754MOON","4/5SR 10:10 AM - 11:40 AMAB","2-702"
"ICE","2755MOON","1/5S 01:30 PM - 03:30 PM","434 (Big Data Analytics Lab)"
"ICE","2755MOON","1/5ST 08:30 AM - 10:00 AMAB","2-702"
"ICE","2756MOON","5/5M 04:50 PM - 06:50 PM","227 (Competitive Programming Lab)"
"ICE","2756MOON","5/5SR 11:50 AM - 01:20 PMAB","2-702"
"ICE","2757AUR","0/5T 01:30 PM - 03:30 PM","434 (Big Data Analytics Lab)"
"ICE","2757AUR","0/5MW 03:10 PM - 04:40 PMAB","1-101"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2758AUR","0/5MW 04:50 PM - 06:20 PMAB","1-301"
"ICE","2758AUR","0/5R 01:30 PM - 03:30 PM","227 (Competitive Programming Lab)"
"ICE","2759MYMA","0/0MW 11:50 AM - 01:20 PMAB","1-101"
"ICE","2759MYMA","0/0S 04:50 PM - 06:50 PM","434 (Big Data Analytics Lab)"
"ICE","27510PMTI","5/5TR 10:10 AM - 11:40 AMFUB-701"
"ICE","27510PMTI","5/5T 08:00 AM - 10:00 AM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","27511PMTI","5/5R 08:00 AM - 10:00 AM","227 (Competitive Programming Lab)"
"ICE","27511PMTI","5/5TR 11:50 AM - 01:20 PMFUB-701"
"ICE","27512TBA","0/0S 10:10 AM - 12:10 PM","450 (Networking Lab)"
"ICE","27512TBA","0/0R 04:50 PM - 06:20 PMAB","3-1002"
"ICE","27512TBA","0/0T 04:50 PM - 06:20 PMAB","1-801"
"ICE","3021MAR","0/0ST 08:30 AM - 10:00 AM","221"
"ICE","3021MAR","0/0R 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","3022MAR","0/0M 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3022MAR","0/0ST 11:50 AM - 01:20 PM","222"
"ICE","3023MAR","0/0MW 08:30 AM - 10:00 AM","221"
"ICE","3023MAR","0/0S 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3024FHUQ","3/5MW 08:30 AM - 10:00 AM","433"
"ICE","3024FHUQ","3/5T 10:10 AM - 12:10 PM","450 (Networking Lab)"
"ICE","3025FHUQ","5/5R 11:50 AM - 01:20 PM","359"
"ICE","3025FHUQ","5/5T 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3025FHUQ","5/5S 11:20 AM - 01:20 PMFUB-301"
"ICE","3026KHALID","5/5MW 04:50 PM - 06:20 PM","241"
"ICE","3026KHALID","5/5T 01:30 PM - 03:30 PM","630 (Software Engineering Lab)"
"ICE","3027RABEA","0/0SR 10:10 AM - 11:40 AMAB","2-701"
"ICE","3027RABEA","0/0R 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3028ARMAN","0/0MW 04:50 PM - 06:20 PMAB","2-602"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","3028ARMAN","0/0W 01:30 PM - 03:30 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","3029TBA","0/0S 08:30 AM - 10:00 AMAB","2-501"
"ICE","3029TBA","0/0R 08:30 AM - 10:00 AMAB","2-601"
"ICE","3029TBA","0/0T 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","30210TBA","0/0R 04:50 PM - 06:20 PM","242 (Lecture Gallery)"
"ICE","30210TBA","0/0T 04:50 PM - 06:20 PMAB","3-1001"
"ICE","30210TBA","0/0M 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","30211FHUQ","5/5ST 08:30 AM - 10:00 AMFUB-403"
"ICE","30211FHUQ","5/5R 08:00 AM - 10:00 AM","215 (General Purpose Programming "
"Lab)"
"ICE","3051DMRH","0/0ST 11:50 AM - 01:20 PM","433"
"ICE","3051DMRH","0/0T 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3052MKR","0/0S 10:10 AM - 11:40 AM","222"
"ICE","3052MKR","0/0R 10:10 AM - 11:40 AM","221"
"ICE","3052MKR","0/0W 08:00 AM - 11:00 AM","637 (Database Lab)"
"ICE","3053MRJ","0/0MW 03:10 PM - 04:40 PMFUB-701"
"ICE","3053MRJ","0/0R 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3054MRJ","0/0S 10:10 AM - 11:40 AMAB","2-501"
"ICE","3054MRJ","0/0T 10:10 AM - 11:40 AMFUB-104"
"ICE","3055MRJ","5/5S 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3055DMSHN","5/5TR 01:30 PM - 03:00 PMAB","2-202"
"ICE","3056DMSHN","2/5TR 03:10 PM - 04:40 PMAB","1-202"
"ICE","3056KRI","2/5S 10:10 AM - 01:10 PM","637 (Database Lab)"
"ICE","3057KRI","1/5M 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3057KRI","1/5MW 11:50 AM - 01:20 PMAB","2-602"
"ICE","3058KRI","2/5S 01:30 PM - 03:00 PMAB","2-202"
"ICE","3058KRI","2/5R 01:30 PM - 03:00 PMAB","2-502"
"ICE","3058KRI","2/5W 04:50 PM - 07:50 PM","637 (Database Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","3059SKL","0/0MW 08:30 AM - 10:00 AMAB","2-701"
"ICE","3059SKL","0/0W 11:50 AM - 02:50 PM","637 (Database Lab)"
"ICE","30510ANTU","0/0MW 04:50 PM - 06:20 PMAB","1-601"
"ICE","30510ANTU","0/0M 01:30 PM - 04:30 PM","372 (SEIP Lab)"
"ICE","30511ANTU","0/0M 10:10 AM - 01:10 PM","637 (Database Lab)"
"ICE","30511ANTU","0/0ST 03:10 PM - 04:40 PMAB","1-201"
"ICE","30512TBA","0/0MW 04:50 PM - 06:20 PMAB","2-701"
"ICE","30512TBA","0/0S 08:00 AM - 11:00 AM","637 (Database Lab)"
"ICE","3101DMSA","15/40TR 08:30 AM - 10:00 AMFUB-301"
"ICE","3111ALI","0/0MW 10:10 AM - 11:40 AM","372"
"ICE","3111ALI","0/0S 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3112ALI","0/0MW 11:50 AM - 01:20 PM","372"
"ICE","3112ALI","0/0R 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3113DZIM","0/5SR 01:30 PM - 03:00 PMAB","1-701"
"ICE","3113DZIM","0/5W 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","3114MKN","0/0M 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","3114MKN","0/0ST 01:30 PM - 03:00 PMAB","2-502"
"ICE","3115SHK","0/0MW 11:50 AM - 01:20 PMAB","2-502"
"ICE","3115SHK","0/0S 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","3116NISHAT","0/5W 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","3116NISHAT","0/5R 03:10 PM - 04:40 PMAB","2-402"
"ICE","3116NISHAT","0/5T 03:10 PM - 04:40 PMAB","2-402"
"ICE","3117NISHAT","0/5M 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3117NISHAT","0/5S 10:10 AM - 11:40 AMAB","2-502"
"ICE","3117NISHAT","0/5R 10:10 AM - 11:40 AMAB","2-302"
"ICE","3118AUR","0/5T 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","3118AUR","0/5S 04:50 PM - 06:20 PMAB","1-901"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","3118AUR","0/5R 04:50 PM - 06:20 PMAB","1-201"
"ICE","3119KOUSHIK","0/5MW 04:50 PM - 06:20 PMAB","2-201"
"ICE","3119KOUSHIK","0/5T 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","31110KOUSHIK","0/5ST 04:50 PM - 06:20 PMAB","1-401"
"ICE","31110KOUSHIK","0/5R 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","3121KHALID","5/5ST 04:50 PM - 06:20 PMAB","2-402"
"ICE","3121KHALID","5/5W 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3122KHALID","5/5S 03:10 PM - 04:40 PMAB","2-501"
"ICE","3122KHALID","5/5R 03:10 PM - 04:40 PM","212"
"ICE","3122KHALID","5/5R 04:50 PM - 06:50 PM","450 (Networking Lab)"
"ICE","3123NAHID","3/5ST 08:30 AM - 10:00 AMAB","1-201"
"ICE","3123NAHID","3/5W 10:10 AM - 12:10 PM","450 (Networking Lab)"
"ICE","3131KOUSHIK","9/30S 01:30 PM - 03:00 PMAB","1-201"
"ICE","3131KOUSHIK","9/30R 01:30 PM - 03:00 PMAB","2-201"
"ICE","3131KOUSHIK","9/30M 08:00 AM - 10:00 AM","634 (Digital System Lab)"
"ICE","3141SSULTANA","12/30MW 03:10 PM - 04:40 PMAB","2-302"
"ICE","3141SSULTANA","12/30W 04:50 PM - 06:50 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","3221TBA","0/0M 04:50 PM - 06:50 PM","437 (Cyber Security Lab)"
"ICE","3221TBA","0/0MW 03:10 PM - 04:40 PMFUB-104"
"ICE","3701TTB","12/30T 11:50 AM - 01:20 PMAB","1-901"
"ICE","3701TTB","12/30S 11:50 AM - 01:20 PM","531"
"ICE","3991TBA","0/0R 04:50 PM - 06:50 PM","637 (Database Lab)"
"ICE","4391TBA","0/0MW 01:30 PM - 03:00 PMFUB-301"
"ICE","4501RDA","0/5S 08:30 AM - 10:00 AM","359"
"ICE","4501RDA","0/5R 08:30 AM - 10:00 AMFUB-403"
"ICE","4502RAKIB","0/5TR 08:30 AM - 10:00 AMAB","1-502"
"ICE","4503RAKIB","1/5TR 10:10 AM - 11:40 AMAB","1-802"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","4504MAHCY","1/5ST 04:50 PM - 06:20 PMAB","3-1002"
"ICE","4505MAHCY","3/5MW 03:10 PM - 04:40 PMAB","3-1002"
"ICE","4506TBA","0/0S 04:50 PM - 06:20 PMFUB-703"
"ICE","4506TBA","0/0R 04:50 PM - 06:20 PM","630 (Software Engineering Lab)"
"ICE","4531RDA","0/5S 08:30 AM - 10:00 AM","359"
"ICE","4531RDA","0/5R 08:30 AM - 10:00 AMFUB-403"
"ICE","4532RAKIB","0/5TR 08:30 AM - 10:00 AMAB","1-502"
"ICE","4533RAKIB","5/5TR 10:10 AM - 11:40 AMAB","1-802"
"ICE","4534MAHCY","5/5ST 04:50 PM - 06:20 PMAB","3-1002"
"ICE","4535MAHCY","3/5MW 03:10 PM - 04:40 PMAB","3-1002"
"ICE","4536TBA","0/0S 04:50 PM - 06:20 PMFUB-703"
"ICE","4536TBA","0/0R 04:50 PM - 06:20 PM","630 (Software Engineering Lab)"
"ICE","4561TBA","0/0MW 08:30 AM - 10:00 AM","630 (Software Engineering Lab)"
"ICE","4561TBA","0/0S 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","4691NYA","1/5ST 10:10 AM - 11:40 AM","221"
"ICE","4692NYA","1/5ST 01:30 PM - 03:00 PM","221"
"ICE","4693KMSK","1/5MW 01:30 PM - 03:00 PMAB","1-701"
"ICE","4694FZRN","0/5MW 03:10 PM - 04:40 PMAB","3-801"
"ICE","4695KMSK","0/5TR 01:30 PM - 03:00 PMAB","1-201"
"ICE","4696MAMRD","0/0MW 03:10 PM - 04:40 PMAB","3-701"
"ICE","4697TBA","0/0MW 04:50 PM - 06:20 PMAB","3-1002"
"ICE","4731DIPAYAN","3/5MW 04:50 PM - 06:20 PM","217"
"ICE","4732REZVI","0/0MW 01:30 PM - 03:00 PMFUB-404"
"ICE","4733REZVI","0/0MW 03:10 PM - 04:40 PMAB","1-202"
"ICE","4734SAJID","1/5SR 11:50 AM - 01:20 PMAB","2-601"
"ICE","4735PROMA","0/5SR 01:30 PM - 03:00 PMAB","2-702"
"ICE","4741TBA","0/0M 04:50 PM - 06:50 PM","630 (Software Engineering Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","4741TBA","0/0SR 01:30 PM - 03:00 PMAB","2-602"
"ICE","4751TBA","0/0M 01:30 PM - 03:30 PMThesis"
"ICE","4751TBA","0/0SR 10:10 AM - 11:40 AMThesis"
"ICE","4752DTS","0/5ST 10:10 AM - 11:40 AMAB","2-302"
"ICE","4752DTS","0/5W 10:10 AM - 12:10 PM","638 (Artificial Intelligence Lab)"
"ICE","4753TBA","0/0ST 10:10 AM - 11:40 AMAB","2-201"
"ICE","4753TBA","0/0T 08:00 AM - 10:00 AMInternship"
"ICE","4754TBA","0/0ST 11:50 AM - 01:20 PMAB","2-201"
"ICE","4754NAHID","0/0W 08:00 AM - 10:00 AM","638 (Artificial Intelligence Lab)"
"ICE","4755IMRAN","0/5TR 03:10 PM - 04:40 PMFUB-503"
"ICE","4755IMRAN","0/5W 04:50 PM - 06:50 PM","638 (Artificial Intelligence Lab)"
"ICE","4756IMRAN","0/5M 04:50 PM - 06:50 PM","638 (Artificial Intelligence Lab)"
"ICE","4756IMRAN","0/5ST 04:50 PM - 06:20 PMAB","2-302"
"ICE","4757MIR","0/5S 03:10 PM - 04:40 PMAB","1-901"
"ICE","4757MIR","0/5R 01:30 PM - 03:30 PM","638 (Artificial Intelligence Lab)"
"ICE","4757MIR","0/5T 03:10 PM - 04:40 PMAB","1-101"
"ICE","4758NAHID","0/5M 08:00 AM - 10:00 AM","638 (Artificial Intelligence Lab)"
"ICE","4758NAHID","0/5S 10:10 AM - 11:40 AMAB","1-101"
"ICE","4758NAHID","0/5R 10:10 AM - 11:40 AMAB","1-301"
"ICE","4759MIR","0/30W 03:10 PM - 04:40 PMAB","2-702"
"ICE","4759MIR","0/30M 03:10 PM - 04:40 PM","638 (Artificial Intelligence Lab)"
"ICE","4761TBA","0/0M 01:30 PM - 03:30 PMThesis"
"ICE","4761TBA","0/0SR 10:10 AM - 11:40 AMThesis"
"ICE","4762DTS","5/5ST 10:10 AM - 11:40 AMAB","2-302"
"ICE","4762DTS","5/5W 10:10 AM - 12:10 PM","638 (Artificial Intelligence Lab)"
"ICE","4763TBA","0/0ST 10:10 AM - 11:40 AMAB","2-201"
"ICE","4763TBA","0/0T 08:00 AM - 10:00 AMInternship"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","4764TBA","0/0ST 11:50 AM - 01:20 PMAB","2-201"
"ICE","4764NAHID","0/0W 08:00 AM - 10:00 AM","638 (Artificial Intelligence Lab)"
"ICE","4765IMRAN","2/5TR 03:10 PM - 04:40 PMFUB-503"
"ICE","4765IMRAN","2/5W 04:50 PM - 06:50 PM","638 (Artificial Intelligence Lab)"
"ICE","4766IMRAN","1/5M 04:50 PM - 06:50 PM","638 (Artificial Intelligence Lab)"
"ICE","4766IMRAN","1/5ST 04:50 PM - 06:20 PMAB","2-302"
"ICE","4767MIR","0/5S 03:10 PM - 04:40 PMAB","1-901"
"ICE","4767MIR","0/5R 01:30 PM - 03:30 PM","638 (Artificial Intelligence Lab)"
"ICE","4767MIR","0/5T 03:10 PM - 04:40 PMAB","1-101"
"ICE","4768NAHID","5/5M 08:00 AM - 10:00 AM","638 (Artificial Intelligence Lab)"
"ICE","4768NAHID","5/5S 10:10 AM - 11:40 AMAB","1-101"
"ICE","4768NAHID","5/5R 10:10 AM - 11:40 AMAB","1-301"
"ICE","4769MIR","0/30W 03:10 PM - 04:40 PMAB","2-702"
"ICE","4769MIR","0/30M 03:10 PM - 04:40 PM","638 (Artificial Intelligence Lab)"
"ICE","4781DTBI","2/5MW 03:10 PM - 04:40 PMFUB-603"
"ICE","4781DTBI","2/5W 10:10 AM - 12:10 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","4782DRUI","5/5TR 11:50 AM - 01:20 PM","372"
"ICE","4782DRUI","5/5W 10:10 AM - 12:10 PM","215 (General Purpose Programming "
"Lab)"
"ICE","4783DTBI","4/5M 10:10 AM - 12:10 PM","215 (General Purpose Programming "
"Lab)"
"ICE","4783DTBI","4/5S 01:30 PM - 03:00 PMFUB-803"
"ICE","4783DTBI","4/5R 01:30 PM - 03:00 PM","432"
"ICE","4784ATIQ","0/5M 04:50 PM - 06:50 PM","215 (General Purpose Programming "
"Lab)"
"ICE","4784ATIQ","0/5SR 03:10 PM - 04:40 PMFUB-403"
"ICE","4785ATIQ","0/5S 01:30 PM - 03:00 PMFUB-801"
"ICE","4785ATIQ","0/5R 01:30 PM - 03:00 PM","241"
"ICE","4785ATIQ","0/5W 04:50 PM - 06:50 PM","215 (General Purpose Programming "
"Lab)"
"ICE","4786DRUI","3/5SR 10:10 AM - 11:40 AM","372"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","496A","1TBA","7/40A 10:10 AM - 11:40 AMProject"
"ICE","496B","1TBA","3/40A 10:10 AM - 11:40 AMProject"
"ICE","496C","1TBA","16/40A 10:10 AM - 11:40 AMProject"
"ICE","4981TBA","0/40A 10:10 AM - 11:40 AMProject"
"CHE","1071DTMA","0/0MW 01:30 PM - 03:00 PMFUB-803"
"CHE","1071DTMA","0/0M 10:10 AM - 12:10 PMFUB-804 (Chemistry Lab)"
"CHE","1072ZUH","0/0MW 08:30 AM - 10:00 AMFUB-801"
"CHE","1072ZUH","0/0M 01:30 PM - 03:30 PMFUB-804 (Chemistry Lab)"
"CHE","1073SAMAD","1/5W 01:30 PM - 03:30 PM","724 (Pharmacy Lab-1)"
"CHE","1073DJKS","1/5MW 08:30 AM - 10:00 AMAB","3-901"
