"ICE","10713SABBIR","0/30TR 03:10 PM - 04:40 PMAB","3-302"
"ICE","10714PROMA","0/30M 08:00 AM - 11:00 AM","434 (Big Data Analytics Lab)"
"ICE","10714PROMA","0/30ST 08:30 AM - 10:00 AMAB","2-602"
"ICE","10715PROMA","0/30TR 10:10 AM - 11:40 AMAB","2-601"
"ICE","10715PROMA","0/30W 08:00 AM - 11:00 AM","434 (Big Data Analytics Lab)"
"ICE","10716TBA","0/30R 04:50 PM - 06:20 PMAB","2-602"
"ICE","10716TBA","0/30T 04:50 PM - 06:20 PMAB","2-201"
"ICE","10716TBA","0/30W 04:50 PM - 07:50 PM","531"
"ICE","10717TBA","0/30R 04:50 PM - 06:20 PMAB","2-701"
"ICE","10717TBA","0/30T 04:50 PM - 06:20 PMAB","2-202"
"ICE","10717TBA","0/30T 08:00 AM - 11:00 AM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","10718TBA","0/30R 04:50 PM - 06:20 PMAB","2-702"
"ICE","10718TBA","0/30T 04:50 PM - 06:20 PMAB","2-502"
"ICE","10718TBA","0/30T 08:00 AM - 11:00 AM","436 (Human-Computer Interaction "
"Lab)"
"ICE","1091SJ","0/30MW 08:30 AM - 10:00 AM","217"
"ICE","1091SJ","0/30T 01:30 PM - 03:30 PM","547 (Electronics Lab)"
"ICE","1092ALI","0/30ST 01:30 PM - 03:00 PM","217"
"ICE","1092ALI","0/30R 01:30 PM - 03:30 PM","547 (Electronics Lab)"
"ICE","1093DZIM","0/30MW 10:10 AM - 11:40 AMAB","1-902"
"ICE","1093DZIM","0/30W 01:30 PM - 03:30 PM","548 (Electrical Circuit Lab)"
"ICE","1094DZIM","0/30S 10:10 AM - 12:10 PM","547 (Electronics Lab)"
"ICE","1094DZIM","0/30TR 11:50 AM - 01:20 PMAB","1-902"
"ICE","1095SHK","0/30M 04:50 PM - 06:50 PM","548 (Electrical Circuit Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","1095SHK","0/30R 01:30 PM - 03:00 PMAB","2-402"
"ICE","1095SHK","0/30T 01:30 PM - 03:00 PMAB","2-601"
"ICE","1096SHK","0/30TR 03:10 PM - 04:40 PMFUB-601"
"ICE","1096SHK","0/30S 04:50 PM - 06:50 PM","638 (Artificial Intelligence Lab)"
"ICE","1097MKN","0/30MW 10:10 AM - 11:40 AMAB","2-501"
"ICE","1097MKN","0/30R 01:30 PM - 03:30 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","1098MKN","0/30ST 10:10 AM - 11:40 AMAB","2-402"
"ICE","1098MKN","0/30R 10:10 AM - 12:10 PM","548 (Electrical Circuit Lab)"
"ICE","1099DOF","0/30T 04:50 PM - 06:50 PM","548 (Electrical Circuit Lab)"
"ICE","1099DOF","0/30TR 01:30 PM - 03:00 PMAB","2-302"
"ICE","10910DOF","0/30R 04:50 PM - 06:50 PM","548 (Electrical Circuit Lab)"
"ICE","10910DOF","0/30TR 03:10 PM - 04:40 PMAB","2-301"
"ICE","10911DSMU","0/30M 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","10911DSMU","0/30MW 01:30 PM - 03:00 PMFUB-501"
"ICE","10912DSMU","0/30MW 03:10 PM - 04:40 PMFUB-403"
"ICE","10912DSMU","0/30W 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","10913SJA","0/30MW 04:50 PM - 06:20 PMAB","1-501"
"ICE","10913SJA","0/30R 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","10914SJA","0/30S 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","10914DMSA","0/30TR 10:10 AM - 11:40 AMFUB-301"
"ICE","10915TBA","0/30T 04:50 PM - 06:20 PMAB","1-601"
"ICE","10915TBA","0/30T 10:10 AM - 12:10 PM","548 (Electrical Circuit Lab)"
"ICE","10915TBA","0/30R 04:50 PM - 06:20 PMAB","3-802"
"ICE","2041MHAK","0/40ST 10:10 AM - 11:40 AM","433"
"ICE","2042MHAK","0/40ST 01:30 PM - 03:00 PM","433"
"ICE","2043MHAK","0/40MW 10:10 AM - 11:40 AM","433"
"ICE","2044DSU","0/40MW 03:10 PM - 04:40 PM","221"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2045DSU","0/40TR 04:50 PM - 06:20 PM","221"
"ICE","2046NAFIS","0/40MW 08:30 AM - 10:00 AMAB","1-702"
"ICE","2047AASR","0/40MW 03:10 PM - 04:40 PMAB","1-202"
"ICE","2048SDNA","0/40MW 03:10 PM - 04:40 PMFUB-504"
"ICE","2049MAHCY","0/40SR 03:10 PM - 04:40 PMAB","3-1001"
"ICE","20410TBA","0/40S 04:50 PM - 06:20 PMFUB-603"
"ICE","20410TBA","0/40R 04:50 PM - 06:20 PMFUB-702"
"ICE","20411TBA","0/40R 04:50 PM - 06:20 PMAB","3-501"
"ICE","20411TBA","0/40T 04:50 PM - 06:20 PMAB","3-701"
"ICE","20412TBA","0/40MW 08:30 AM - 10:00 AMAB","3-902"
"ICE","20413TBA","0/40R 04:50 PM - 06:20 PMAB","3-502"
"ICE","20413TBA","0/40T 04:50 PM - 06:20 PMAB","3-901"
"ICE","20414TBA","0/40S 04:50 PM - 06:20 PMFUB-604"
"ICE","20414TBA","0/40T 04:50 PM - 06:20 PMAB","3-902"
"ICE","20415TBA","0/40S 08:30 AM - 10:00 AMAB","3-1002"
"ICE","20415TBA","0/40R 08:30 AM - 10:00 AMAB","1-702"
"ICE","20416TBA","0/40S 08:30 AM - 10:00 AMFUB-801"
"ICE","20416TBA","0/40R 08:30 AM - 10:00 AMAB","3-601"
"ICE","20417TBA","0/40R 08:30 AM - 10:00 AMAB","3-1001"
"ICE","20417TBA","0/40T 08:30 AM - 10:00 AMAB","2-601"
"ICE","2071MI","0/30MW 10:10 AM - 11:40 AM","359"
"ICE","2071MI","0/30T 10:10 AM - 12:10 PM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","2072MI","0/30MW 11:50 AM - 01:20 PM","359"
"ICE","2072MI","0/30T 01:30 PM - 03:30 PM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","2073DAKP","0/30TR 11:50 AM - 01:20 PMFUB-104"
"ICE","2073DAKP","0/30R 01:30 PM - 03:30 PM","215 (General Purpose Programming "
"Lab)"
"ICE","2074ATIQ","0/30MW 01:30 PM - 03:00 PMAB","2-301"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2074ATIQ","0/30T 01:30 PM - 03:30 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2075PC","0/30M 04:50 PM - 06:50 PM","637 (Database Lab)"
"ICE","2075ATIQ","0/30ST 04:50 PM - 06:20 PM","358"
"ICE","2076MYMA","0/30TR 10:10 AM - 11:40 AMAB","1-101"
"ICE","2076MYMA","0/30M 01:30 PM - 03:30 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","2077MYMA","0/30W 01:30 PM - 03:30 PM","434 (Big Data Analytics Lab)"
"ICE","2077MYMA","0/30R 04:50 PM - 06:20 PMAB","1-101"
"ICE","2077MYMA","0/30T 04:50 PM - 06:20 PMAB","1-201"
"ICE","2078AASR","0/30S 10:10 AM - 12:10 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2078AASR","0/30TR 10:10 AM - 11:40 AMAB","2-402"
"ICE","2079MMLI","0/30M 04:50 PM - 06:50 PM","450 (Networking Lab)"
"ICE","2079MMLI","0/30MW 01:30 PM - 03:00 PMAB","2-201"
"ICE","20710MMLI","0/30W 04:50 PM - 06:50 PM","434 (Big Data Analytics Lab)"
"ICE","20710MMLI","0/30MW 03:10 PM - 04:40 PMAB","2-301"
"ICE","20711PC","0/30MW 01:30 PM - 03:00 PMAB","2-402"
"ICE","20711PC","0/30S 04:50 PM - 06:50 PM","630 (Software Engineering Lab)"
"ICE","20712RIFAT","0/30S 10:10 AM - 12:10 PM","227 (Competitive Programming Lab)"
"ICE","20712RIFAT","0/30SR 03:10 PM - 04:40 PMAB","3-301"
"ICE","20713TBA","0/30R 08:30 AM - 10:00 AMAB","2-602"
"ICE","20713TBA","0/30R 10:10 AM - 12:10 PM","638 (Artificial Intelligence Lab)"
"ICE","20713TBA","0/30S 08:30 AM - 10:00 AMAB","2-502"
"ICE","2131MHR","0/30M 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","2131MHR","0/30MW 10:10 AM - 11:40 AMFUB-603"
"ICE","2132MHR","0/30MW 11:50 AM - 01:20 PMAB","2-301"
"ICE","2132MHR","0/30W 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","2133SJ","0/30ST 10:10 AM - 11:40 AMFUB-203"
"ICE","2133SJ","0/30R 10:10 AM - 12:10 PM","547 (Electronics Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2134SJ","0/30M 10:10 AM - 12:10 PM","547 (Electronics Lab)"
"ICE","2134SJ","0/30ST 11:50 AM - 01:20 PMFUB-401"
"ICE","2135RDA","0/30SR 01:30 PM - 03:00 PMAB","2-601"
"ICE","2135RDA","0/30W 10:10 AM - 12:10 PM","547 (Electronics Lab)"
"ICE","2136RDA","0/30MW 03:10 PM - 04:40 PMAB","2-501"
"ICE","2136RDA","0/30T 01:30 PM - 03:30 PM","548 (Electrical Circuit Lab)"
"ICE","2137SHK","0/30W 04:50 PM - 06:50 PM","548 (Electrical Circuit Lab)"
"ICE","2137SHK","0/30MW 03:10 PM - 04:40 PMAB","2-502"
"ICE","2138PMSR","0/30ST 03:10 PM - 04:40 PMFUB-401"
"ICE","2138MKN","0/30W 01:30 PM - 03:30 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","2139KOUSHIK","0/30M 01:30 PM - 03:30 PM","547 (Electronics Lab)"
"ICE","2139PMSR","0/30ST 04:50 PM - 06:20 PM","212"
"ICE","21310SJA","0/30R 01:30 PM - 03:00 PMAB","1-401"
"ICE","21310SJA","0/30T 01:30 PM - 03:00 PMAB","1-901"
"ICE","21310SJA","0/30S 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","21311SJA","0/30T 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","21311SJA","0/30R 03:10 PM - 04:10 PMAB","1-201"
"ICE","21311SJA","0/30T 03:10 PM - 04:40 PMAB","1-902"
"ICE","21312TBA","0/30S 08:30 AM - 10:00 AMAB","2-302"
"ICE","21312TBA","0/30R 08:30 AM - 10:00 AMAB","2-501"
"ICE","21312TBA","0/30T 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","21313TBA","0/30T 01:30 PM - 03:30 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","21313TBA","0/30S 03:10 PM - 04:40 PM","354 (Lecture Gallery)"
"ICE","21313TBA","0/30R 03:10 PM - 04:40 PMFUB-104"
"ICE","2161IMRAN","0/40MW 11:50 AM - 01:20 PMAB","1-402"
"ICE","2171ALI","0/30MW 10:10 AM - 11:40 AM","372"
"ICE","2171ALI","0/30S 10:10 AM - 12:10 PM","634 (Digital System Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2172ALI","0/30MW 11:50 AM - 01:20 PM","372"
"ICE","2172ALI","0/30R 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","2173DZIM","0/30SR 01:30 PM - 03:00 PMAB","1-701"
"ICE","2173DZIM","0/30W 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","2174MKN","0/30M 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","2174MKN","0/30ST 01:30 PM - 03:00 PMAB","2-502"
"ICE","2175SHK","0/30MW 11:50 AM - 01:20 PMAB","2-502"
"ICE","2175SHK","0/30S 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","2176NISHAT","0/30T 03:10 PM - 04:40 PMAB","2-402"
"ICE","2176NISHAT","0/30W 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","2176NISHAT","0/30R 03:10 PM - 04:40 PMAB","2-402"
"ICE","2177NISHAT","0/30M 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","2177NISHAT","0/30S 10:10 AM - 11:40 AMAB","2-502"
"ICE","2177NISHAT","0/30R 10:10 AM - 11:40 AMAB","2-302"
"ICE","2178AUR","0/30R 04:50 PM - 06:20 PMAB","1-201"
"ICE","2178AUR","0/30T 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","2178AUR","0/30S 04:50 PM - 06:20 PMAB","1-901"
"ICE","2179KOUSHIK","0/30MW 04:50 PM - 06:20 PMAB","2-201"
"ICE","2179KOUSHIK","0/30T 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","21710KOUSHIK","0/30ST 04:50 PM - 06:20 PMAB","1-401"
"ICE","21710KOUSHIK","0/30R 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","2451DTBI","0/30S 10:10 AM - 01:10 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","2451DTBI","0/30R 11:50 AM - 01:20 PM","358"
"ICE","2451DTBI","0/30T 11:50 AM - 01:20 PMAB","2-501"
"ICE","2452DTS","0/30S 08:30 AM - 10:00 AM","338"
"ICE","2452DTS","0/30R 08:30 AM - 10:00 AM","225"
"ICE","2452DTS","0/30W 01:30 PM - 04:30 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2453DTS","0/30W 04:50 PM - 07:50 PM","437 (Cyber Security Lab)"
"ICE","2453DTS","0/30R 01:30 PM - 03:00 PM","372"
"ICE","2453DTS","0/30T 01:30 PM - 03:00 PMFUB-403"
"ICE","2454DHMAI","0/30ST 01:30 PM - 03:00 PMAB","2-501"
"ICE","2454DHMAI","0/30R 04:50 PM - 07:50 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2455DHMAI","0/30TR 03:10 PM - 04:40 PMFUB-501"
"ICE","2455DHMAI","0/30W 04:50 PM - 07:50 PM","630 (Software Engineering Lab)"
"ICE","2456FHUQ","0/30R 08:00 AM - 10:00 AM","215 (General Purpose Programming "
"Lab)"
"ICE","2456FHUQ","0/30ST 08:30 AM - 10:00 AMFUB-403"
"ICE","2457TTB","0/30MW 08:30 AM - 10:00 AMAB","2-402"
"ICE","2457TTB","0/30S 01:30 PM - 04:30 PM","638 (Artificial Intelligence Lab)"
"ICE","2458RABEA","0/30MW 10:10 AM - 11:40 AMAB","2-702"
"ICE","2458RABEA","0/30T 01:30 PM - 04:30 PM","227 (Competitive Programming Lab)"
"ICE","2459RABEA","0/30MW 08:30 AM - 10:00 AMAB","2-702"
"ICE","2459RABEA","0/30M 01:30 PM - 04:30 PM","227 (Competitive Programming Lab)"
"ICE","24510TM","0/30TR 10:10 AM - 11:40 AMAB","2-502"
"ICE","24510TM","0/30S 08:00 AM - 11:00 AM","437 (Cyber Security Lab)"
"ICE","24511TM","0/30MW 01:30 PM - 03:00 PMAB","2-302"
"ICE","24511TM","0/30W 04:50 PM - 07:50 PM","530 (C. Lab-2)"
"ICE","24512TBA","0/30R 08:00 AM - 11:00 AM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","24512TBA","0/30T 04:50 PM - 06:20 PMAB","1-701"
"ICE","24512TBA","0/30R 04:50 PM - 06:20 PMFUB-802"
"ICE","2751DSHR","0/30ST 08:30 AM - 10:00 AM","226"
"ICE","2751MOON","0/30R 08:00 AM - 10:00 AM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","2752NYA","0/30MW 10:10 AM - 11:40 AM","217"
"ICE","2752KRI","0/30T 04:50 PM - 06:50 PM","637 (Database Lab)"
"ICE","2753KRI","0/30M 08:00 AM - 10:00 AM","435 (Virtual Reality and Augmented "
"Reality Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2753KRI","0/30S 04:50 PM - 06:20 PMAB","2-501"
"ICE","2753KRI","0/30R 04:50 PM - 06:20 PM","217"
"ICE","2754MOON","0/30SR 10:10 AM - 11:40 AMAB","2-702"
"ICE","2754MOON","0/30W 04:50 PM - 06:50 PM","227 (Competitive Programming Lab)"
"ICE","2755MOON","0/30S 01:30 PM - 03:30 PM","434 (Big Data Analytics Lab)"
"ICE","2755MOON","0/30ST 08:30 AM - 10:00 AMAB","2-702"
"ICE","2756MOON","0/30M 04:50 PM - 06:50 PM","227 (Competitive Programming Lab)"
"ICE","2756MOON","0/30SR 11:50 AM - 01:20 PMAB","2-702"
"ICE","2757AUR","0/30MW 03:10 PM - 04:40 PMAB","1-101"
"ICE","2757AUR","0/30T 01:30 PM - 03:30 PM","434 (Big Data Analytics Lab)"
"ICE","2758AUR","0/30MW 04:50 PM - 06:20 PMAB","1-301"
"ICE","2758AUR","0/30R 01:30 PM - 03:30 PM","227 (Competitive Programming Lab)"
"ICE","2759MYMA","0/30MW 11:50 AM - 01:20 PMAB","1-101"
"ICE","2759MYMA","0/30S 04:50 PM - 06:50 PM","434 (Big Data Analytics Lab)"
"ICE","27510PMTI","0/30T 08:00 AM - 10:00 AM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","27510PMTI","0/30TR 10:10 AM - 11:40 AMFUB-701"
"ICE","27511PMTI","0/30R 08:00 AM - 10:00 AM","227 (Competitive Programming Lab)"
"ICE","27511PMTI","0/30TR 11:50 AM - 01:20 PMFUB-701"
"ICE","27512TBA","0/30T 04:50 PM - 06:20 PMAB","1-801"
"ICE","27512TBA","0/30S 10:10 AM - 12:10 PM","450 (Networking Lab)"
"ICE","27512TBA","0/30R 04:50 PM - 06:20 PMAB","3-1002"
"ICE","3021MAR","0/30ST 08:30 AM - 10:00 AM","221"
"ICE","3021MAR","0/30R 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","3022MAR","0/30M 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3022MAR","0/30ST 11:50 AM - 01:20 PM","222"
"ICE","3023MAR","0/30MW 08:30 AM - 10:00 AM","221"
"ICE","3023MAR","0/30S 01:30 PM - 03:30 PM","450 (Networking Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","3024FHUQ","0/30MW 08:30 AM - 10:00 AM","433"
"ICE","3024FHUQ","0/30T 10:10 AM - 12:10 PM","450 (Networking Lab)"
"ICE","3025FHUQ","0/30R 11:50 AM - 01:20 PM","359"
"ICE","3025FHUQ","0/30T 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3025FHUQ","0/30S 11:20 AM - 01:20 PMFUB-301"
"ICE","3026KHALID","0/30MW 04:50 PM - 06:20 PM","241"
"ICE","3026KHALID","0/30T 01:30 PM - 03:30 PM","630 (Software Engineering Lab)"
"ICE","3027RABEA","0/30SR 10:10 AM - 11:40 AMAB","2-701"
"ICE","3027RABEA","0/30R 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3028ARMAN","0/30MW 04:50 PM - 06:20 PMAB","2-602"
"ICE","3028ARMAN","0/30W 01:30 PM - 03:30 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","3029TBA","0/30S 08:30 AM - 10:00 AMAB","2-501"
"ICE","3029TBA","0/30R 08:30 AM - 10:00 AMAB","2-601"
"ICE","3029TBA","0/30T 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","30210TBA","0/30R 04:50 PM - 06:20 PM","242 (Lecture Gallery)"
"ICE","30210TBA","0/30T 04:50 PM - 06:20 PMAB","3-1001"
"ICE","30210TBA","0/30M 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","3051DMRH","0/30ST 11:50 AM - 01:20 PM","433"
"ICE","3051DMRH","0/30T 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3052MKR","0/30S 10:10 AM - 11:40 AM","222"
"ICE","3052MKR","0/30R 10:10 AM - 11:40 AM","221"
"ICE","3052MKR","0/30W 08:00 AM - 11:00 AM","637 (Database Lab)"
"ICE","3053MRJ","0/30MW 03:10 PM - 04:40 PMFUB-701"
"ICE","3053MRJ","0/30R 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3054MRJ","0/30SR 10:10 AM - 11:40 AMAB","2-501"
"ICE","3054MRJ","0/30T 10:10 AM - 01:10 PM","637 (Database Lab)"
"ICE","3055DMSHN","0/30TR 01:30 PM - 03:00 PMAB","2-202"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","3055MRJ","0/30S 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3056KRI","0/30S 10:10 AM - 01:10 PM","637 (Database Lab)"
"ICE","3056DMSHN","0/30TR 03:10 PM - 04:40 PMAB","1-202"
"ICE","3057KRI","0/30M 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3057KRI","0/30MW 11:50 AM - 01:20 PMAB","2-602"
"ICE","3058KRI","0/30R 01:30 PM - 03:00 PMAB","2-502"
"ICE","3058KRI","0/30W 04:50 PM - 07:50 PM","637 (Database Lab)"
"ICE","3058KRI","0/30S 01:30 PM - 03:00 PMAB","2-202"
"ICE","3059SKL","0/30MW 08:30 AM - 10:00 AMAB","2-701"
"ICE","3059SKL","0/30W 11:50 AM - 02:50 PM","637 (Database Lab)"
"ICE","30510ANTU","0/30MW 04:50 PM - 06:20 PMAB","1-601"
"ICE","30510ANTU","0/30R 10:10 AM - 01:10 PM","637 (Database Lab)"
"ICE","30511ANTU","0/30M 10:10 AM - 01:10 PM","637 (Database Lab)"
"ICE","30511ANTU","0/30ST 03:10 PM - 04:40 PMAB","1-201"
"ICE","30512TBA","0/30MW 04:50 PM - 06:20 PMAB","2-701"
"ICE","30512TBA","0/30S 08:00 AM - 11:00 AM","637 (Database Lab)"
"ICE","3101DMSA","0/40TR 08:30 AM - 10:00 AMFUB-301"
"ICE","3111ALI","0/30MW 10:10 AM - 11:40 AM","372"
"ICE","3111ALI","0/30S 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3112ALI","0/30MW 11:50 AM - 01:20 PM","372"
"ICE","3112ALI","0/30R 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3113DZIM","0/30SR 01:30 PM - 03:00 PMAB","1-701"
"ICE","3113DZIM","0/30W 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","3114MKN","0/30M 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","3114MKN","0/30ST 01:30 PM - 03:00 PMAB","2-502"
"ICE","3115SHK","0/30MW 11:50 AM - 01:20 PMAB","2-502"
"ICE","3115SHK","0/30S 01:30 PM - 03:30 PM","634 (Digital System Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","3116NISHAT","0/30T 03:10 PM - 04:40 PMAB","2-402"
"ICE","3116NISHAT","0/30W 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","3116NISHAT","0/30R 03:10 PM - 04:40 PMAB","2-402"
"ICE","3117NISHAT","0/30M 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3117NISHAT","0/30S 10:10 AM - 11:40 AMAB","2-502"
"ICE","3117NISHAT","0/30R 10:10 AM - 11:40 AMAB","2-302"
"ICE","3118AUR","0/30R 04:50 PM - 06:20 PMAB","1-201"
"ICE","3118AUR","0/30T 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","3118AUR","0/30S 04:50 PM - 06:20 PMAB","1-901"
"ICE","3119KOUSHIK","0/30MW 04:50 PM - 06:20 PMAB","2-201"
"ICE","3119KOUSHIK","0/30T 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","31110KOUSHIK","0/30ST 04:50 PM - 06:20 PMAB","1-401"
"ICE","31110KOUSHIK","0/30R 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","3121KHALID","0/30ST 04:50 PM - 06:20 PMAB","2-402"
"ICE","3121KHALID","0/30W 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3122KHALID","0/30S 03:10 PM - 04:40 PMAB","2-501"
"ICE","3122KHALID","0/30R 03:10 PM - 04:40 PM","212"
"ICE","3122KHALID","0/30R 04:50 PM - 06:50 PM","450 (Networking Lab)"
"ICE","3123NAHID","0/30ST 08:30 AM - 10:00 AMAB","1-201"
"ICE","3123NAHID","0/30W 10:10 AM - 12:10 PM","450 (Networking Lab)"
"ICE","3131KOUSHIK","0/30S 01:30 PM - 03:00 PMAB","1-201"
"ICE","3131KOUSHIK","0/30R 01:30 PM - 03:00 PMAB","2-201"
"ICE","3131KOUSHIK","0/30M 08:00 AM - 10:00 AM","634 (Digital System Lab)"
"ICE","3141SSULTANA","0/30MW 03:10 PM - 04:40 PMAB","2-302"
"ICE","3141SSULTANA","0/30W 04:50 PM - 06:50 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","3221DFZA","0/30M 04:50 PM - 06:50 PM","437 (Cyber Security Lab)"
"ICE","3221DFZA","0/30MW 03:10 PM - 04:40 PMFUB-104"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","3701TTB","0/40T 11:50 AM - 01:20 PMAB","1-901"
"ICE","3701TTB","0/40R 11:50 AM - 01:20 PMAB","3-501"
"ICE","3991TBA","0/40R 04:50 PM - 06:50 PM","637 (Database Lab)"
"ICE","4391DFZA","0/40MW 01:30 PM - 03:00 PMFUB-301"
"ICE","4501RDA","0/40S 08:30 AM - 10:00 AM","359"
"ICE","4501RDA","0/40R 08:30 AM - 10:00 AMFUB-403"
"ICE","4502RAKIB","0/40TR 08:30 AM - 10:00 AMAB","1-502"
"ICE","4503RAKIB","0/40TR 10:10 AM - 11:40 AMAB","1-802"
"ICE","4504MAHCY","0/40ST 04:50 PM - 06:20 PMAB","3-1002"
"ICE","4505MAHCY","0/40MW 03:10 PM - 04:40 PMAB","3-1002"
"ICE","4506TBA","0/40S 04:50 PM - 06:20 PMFUB-703"
"ICE","4506TBA","0/40R 04:50 PM - 06:20 PM","630 (Software Engineering Lab)"
"ICE","4531RDA","0/40S 08:30 AM - 10:00 AM","359"
"ICE","4531RDA","0/40R 08:30 AM - 10:00 AMFUB-403"
"ICE","4532RAKIB","0/40TR 08:30 AM - 10:00 AMAB","1-502"
"ICE","4533RAKIB","0/40TR 10:10 AM - 11:40 AMAB","1-802"
"ICE","4534MAHCY","0/40ST 04:50 PM - 06:20 PMAB","3-1002"
"ICE","4535MAHCY","0/40MW 03:10 PM - 04:40 PMAB","3-1002"
"ICE","4536TBA","0/40S 04:50 PM - 06:20 PMFUB-703"
"ICE","4536TBA","0/40R 04:50 PM - 06:20 PM","630 (Software Engineering Lab)"
"ICE","4561TBA","0/30MW 08:30 AM - 10:00 AM","630 (Software Engineering Lab)"
"ICE","4561TBA","0/30S 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","4691NYA","0/40ST 10:10 AM - 11:40 AM","221"
"ICE","4692NYA","0/40ST 01:30 PM - 03:00 PM","221"
"ICE","4693KMSK","0/40MW 01:30 PM - 03:00 PMAB","1-701"
"ICE","4694FZRN","0/40MW 03:10 PM - 04:40 PMAB","3-801"
"ICE","4695KMSK","0/40TR 01:30 PM - 03:00 PMAB","1-201"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","4696TM","0/40MW 03:10 PM - 04:40 PMAB","3-701"
"ICE","4697TBA","0/40MW 04:50 PM - 06:20 PMAB","3-1002"
"ICE","4731DIPAYAN","0/40MW 04:50 PM - 06:20 PM","217"
